"ÈÕÆÚ","Æ·ÖÖ","½»ÊÕÁ¿","µ¥Î»"
"2010-10-25","²»Ðâ¸Ö","80.0","¶Ö"
"2010-10-21","µç½âÄø","471.0","¶Ö"
"2010-10-21","Îý","0.0","¶Ö"
"2010-10-21","îÜ","0.0","¶Ö"
"2010-10-21","î÷","0.0","¹«½ï"
"2010-10-21","²»Ðâ¸Ö","0.0","¶Ö"
"2010-10-20","µç½âÄø","0.0","¶Ö"
"2010-10-20","Îý","9.0","¶Ö"
"2010-10-20","îÜ","0.0","¶Ö"
"2010-10-20","î÷","0.0","¹«½ï"
"2010-10-20","²»Ðâ¸Ö","0.0","¶Ö"
"2010-10-18","µç½âÄø","0.0","¶Ö"
"2010-10-18","Îý","0.0","¶Ö"
"2010-10-18","îÜ","0.0","¶Ö"
"2010-10-18","î÷","0.0","¹«½ï"
"2010-10-18","²»Ðâ¸Ö","1400.0","¶Ö"
"2010-10-15","µç½âÄø","0.0","¶Ö"
"2010-10-15","Îý","10.0","¶Ö"
"2010-10-15","îÜ","0.0","¶Ö"
"2010-10-15","î÷","0.0","¹«½ï"
"2010-10-15","²»Ðâ¸Ö","0.0","¶Ö"
"2010-10-14","µç½âÄø","0.0","¶Ö"
"2010-10-14","Îý","0.0","¶Ö"
"2010-10-14","îÜ","0.5","¶Ö"
"2010-10-14","î÷","0.0","¹«½ï"
"2010-10-14","²»Ðâ¸Ö","105.0","¶Ö"
"2010-10-13","µç½âÄø","9.0","¶Ö"
"2010-10-13","Îý","0.0","¶Ö"
"2010-10-13","îÜ","0.0","¶Ö"
"2010-10-13","î÷","0.0","¹«½ï"
"2010-10-13","²»Ðâ¸Ö","50.0","¶Ö"
"2010-10-12","µç½âÄø","54.0","¶Ö"
"2010-10-12","Îý","0.0","¶Ö"
"2010-10-12","îÜ","0.0","¶Ö"
"2010-10-12","î÷","0.0","¹«½ï"
"2010-10-12","²»Ðâ¸Ö","0.0","¶Ö"
"2010-10-11","µç½âÄø","39.0","¶Ö"
"2010-10-11","Îý","0.0","¶Ö"
"2010-10-11","îÜ","0.0","¶Ö"
"2010-10-11","î÷","0.0","¹«½ï"
"2010-10-11","²»Ðâ¸Ö","115.0","¶Ö"
"2010-10-09","µç½âÄø","0.0","¶Ö"
"2010-10-09","Îý","0.0","¶Ö"
"2010-10-09","îÜ","0.0","¶Ö"
"2010-10-09","î÷","0.0","¹«½ï"
"2010-10-09","²»Ðâ¸Ö","345.0","¶Ö"
"2010-10-08","µç½âÄø","0.0","¶Ö"
"2010-10-08","Îý","0.0","¶Ö"
"2010-10-08","îÜ","0.0","¶Ö"
"2010-10-08","î÷","0.0","¹«½ï"
"2010-10-08","²»Ðâ¸Ö","55.0","¶Ö"
"2010-09-30","µç½âÄø","18.0","¶Ö"
"2010-09-30","Îý","0.0","¶Ö"
"2010-09-30","îÜ","0.0","¶Ö"
"2010-09-30","î÷","0.0","¹«½ï"
"2010-09-30","²»Ðâ¸Ö","10.0","¶Ö"
"2010-09-29","µç½âÄø","27.0","¶Ö"
"2010-09-29","Îý","0.0","¶Ö"
"2010-09-29","îÜ","0.0","¶Ö"
"2010-09-29","î÷","0.0","¹«½ï"
"2010-09-29","²»Ðâ¸Ö","65.0","¶Ö"
"2010-09-28","µç½âÄø","0.0","¶Ö"
"2010-09-28","Îý","0.0","¶Ö"
"2010-09-28","îÜ","0.0","¶Ö"
"2010-09-28","î÷","0.0","¹«½ï"
"2010-09-28","²»Ðâ¸Ö","115.0","¶Ö"
"2010-09-27","µç½âÄø","0.0","¶Ö"
"2010-09-27","Îý","0.0","¶Ö"
"2010-09-27","îÜ","0.0","¶Ö"
"2010-09-27","î÷","0.0","¹«½ï"
"2010-09-27","²»Ðâ¸Ö","105.0","¶Ö"
"2010-09-26","µç½âÄø","0.0","¶Ö"
"2010-09-26","Îý","0.0","¶Ö"
"2010-09-26","îÜ","0.0","¶Ö"
"2010-09-26","î÷","0.0","¹«½ï"
"2010-09-26","²»Ðâ¸Ö","25.0","¶Ö"
"2010-09-25","µç½âÄø","0.0","¶Ö"
"2010-09-25","Îý","0.0","¶Ö"
"2010-09-25","îÜ","0.0","¶Ö"
"2010-09-25","î÷","0.0","¹«½ï"
"2010-09-25","²»Ðâ¸Ö","175.0","¶Ö"
"2010-09-21","µç½âÄø","243.0","¶Ö"
"2010-09-21","Îý","44.0","¶Ö"
"2010-09-21","îÜ","18.0","¶Ö"
"2010-09-21","î÷","0.0","¹«½ï"
"2010-09-21","²»Ðâ¸Ö","50.0","¶Ö"
"2010-09-20","µç½âÄø","0.0","¶Ö"
"2010-09-20","Îý","0.0","¶Ö"
"2010-09-20","îÜ","0.0","¶Ö"
"2010-09-20","î÷","0.0","¹«½ï"
"2010-09-20","²»Ðâ¸Ö","90.0","¶Ö"
"2010-09-19","µç½âÄø","0.0","¶Ö"
"2010-09-19","Îý","5.0","¶Ö"
"2010-09-19","îÜ","0.0","¶Ö"
"2010-09-19","î÷","0.0","¹«½ï"
"2010-09-19","²»Ðâ¸Ö","0.0","¶Ö"
"2010-09-15","µç½âÄø","0.0","¶Ö"
"2010-09-15","Îý","0.0","¶Ö"
"2010-09-15","îÜ","0.0","¶Ö"
"2010-09-15","î÷","0.0","¹«½ï"
"2010-09-15","²»Ðâ¸Ö","4360.0","¶Ö"
"2010-09-14","µç½âÄø","0.0","¶Ö"
"2010-09-14","Îý","0.0","¶Ö"
"2010-09-14","îÜ","0.25","¶Ö"
"2010-09-14","î÷","0.0","¹«½ï"
"2010-09-14","²»Ðâ¸Ö","180.0","¶Ö"
"2010-09-13","µç½âÄø","0.0","¶Ö"
"2010-09-13","Îý","0.0","¶Ö"
"2010-09-13","îÜ","0.0","¶Ö"
"2010-09-13","î÷","0.0","¹«½ï"
"2010-09-13","²»Ðâ¸Ö","0.0","¶Ö"
"2010-09-10","µç½âÄø","0.0","¶Ö"
"2010-09-10","Îý","0.0","¶Ö"
"2010-09-10","îÜ","0.0","¶Ö"
"2010-09-10","î÷","0.0","¹«½ï"
"2010-09-10","²»Ðâ¸Ö","25.0","¶Ö"
"2010-09-09","µç½âÄø","0.0","¶Ö"
"2010-09-09","Îý","5.0","¶Ö"
"2010-09-09","îÜ","0.0","¶Ö"
"2010-09-09","î÷","0.0","¹«½ï"
"2010-09-09","²»Ðâ¸Ö","920.0","¶Ö"
"2010-09-08","µç½âÄø","0.0","¶Ö"
"2010-09-08","Îý","0.0","¶Ö"
"2010-09-08","îÜ","0.0","¶Ö"
"2010-09-08","î÷","0.0","¹«½ï"
"2010-09-08","²»Ðâ¸Ö","70.0","¶Ö"
"2010-09-07","µç½âÄø","0.0","¶Ö"
"2010-09-07","Îý","5.0","¶Ö"
"2010-09-07","îÜ","0.0","¶Ö"
"2010-09-07","î÷","0.0","¹«½ï"
"2010-09-07","²»Ðâ¸Ö","220.0","¶Ö"
"2010-09-06","µç½âÄø","0.0","¶Ö"
"2010-09-06","Îý","5.0","¶Ö"
"2010-09-06","îÜ","0.0","¶Ö"
"2010-09-06","î÷","0.0","¹«½ï"
"2010-09-06","²»Ðâ¸Ö","765.0","¶Ö"
"2010-09-02","µç½âÄø","0.0","¶Ö"
"2010-09-02","Îý","5.0","¶Ö"
"2010-09-02","îÜ","0.0","¶Ö"
"2010-09-02","î÷","0.0","¹«½ï"
"2010-09-02","²»Ðâ¸Ö","0.0","¶Ö"
"2010-09-01","µç½âÄø","0.0","¶Ö"
"2010-09-01","Îý","0.0","¶Ö"
"2010-09-01","îÜ","0.0","¶Ö"
"2010-09-01","î÷","0.0","¹«½ï"
"2010-09-01","²»Ðâ¸Ö","425.0","¶Ö"
"2010-08-31","µç½âÄø","0.0","¶Ö"
"2010-08-31","Îý","10.0","¶Ö"
"2010-08-31","îÜ","0.0","¶Ö"
"2010-08-31","î÷","0.0","¹«½ï"
"2010-08-31","²»Ðâ¸Ö","220.0","¶Ö"
"2010-08-30","µç½âÄø","0.0","¶Ö"
"2010-08-30","Îý","0.0","¶Ö"
"2010-08-30","îÜ","0.0","¶Ö"
"2010-08-30","î÷","0.0","¹«½ï"
"2010-08-30","²»Ðâ¸Ö","165.0","¶Ö"
"2010-08-27","µç½âÄø","0.0","¶Ö"
"2010-08-27","Îý","0.0","¶Ö"
"2010-08-27","îÜ","0.0","¶Ö"
"2010-08-27","î÷","0.0","¹«½ï"
"2010-08-27","²»Ðâ¸Ö","50.0","¶Ö"
"2010-08-26","µç½âÄø","0.0","¶Ö"
"2010-08-26","Îý","0.0","¶Ö"
"2010-08-26","îÜ","0.0","¶Ö"
"2010-08-26","î÷","0.0","¹«½ï"
"2010-08-26","²»Ðâ¸Ö","70.0","¶Ö"
"2010-08-25","µç½âÄø","0.0","¶Ö"
"2010-08-25","Îý","0.0","¶Ö"
"2010-08-25","îÜ","0.0","¶Ö"
"2010-08-25","î÷","0.0","¹«½ï"
"2010-08-25","²»Ðâ¸Ö","140.0","¶Ö"
"2010-08-24","µç½âÄø","0.0","¶Ö"
"2010-08-24","Îý","0.0","¶Ö"
"2010-08-24","îÜ","0.0","¶Ö"
"2010-08-24","î÷","0.0","¹«½ï"
"2010-08-24","²»Ðâ¸Ö","65.0","¶Ö"
"2010-08-23","µç½âÄø","303.0","¶Ö"
"2010-08-23","Îý","0.0","¶Ö"
"2010-08-23","îÜ","0.0","¶Ö"
"2010-08-23","î÷","0.0","¹«½ï"
"2010-08-23","²»Ðâ¸Ö","145.0","¶Ö"
"2010-08-20","µç½âÄø","0.0","¶Ö"
"2010-08-20","Îý","0.0","¶Ö"
"2010-08-20","îÜ","0.0","¶Ö"
"2010-08-20","î÷","0.0","¹«½ï"
"2010-08-20","²»Ðâ¸Ö","110.0","¶Ö"
"2010-08-19","µç½âÄø","30.0","¶Ö"
"2010-08-19","Îý","5.0","¶Ö"
"2010-08-19","îÜ","0.0","¶Ö"
"2010-08-19","î÷","0.0","¹«½ï"
"2010-08-19","²»Ðâ¸Ö","40.0","¶Ö"
"2010-08-18","µç½âÄø","0.0","¶Ö"
"2010-08-18","Îý","0.0","¶Ö"
"2010-08-18","îÜ","0.0","¶Ö"
"2010-08-18","î÷","0.0","¹«½ï"
"2010-08-18","²»Ðâ¸Ö","100.0","¶Ö"
"2010-08-17","µç½âÄø","0.0","¶Ö"
"2010-08-17","Îý","0.0","¶Ö"
"2010-08-17","îÜ","0.0","¶Ö"
"2010-08-17","î÷","0.0","¹«½ï"
"2010-08-17","²»Ðâ¸Ö","5575.0","¶Ö"
"2010-08-16","µç½âÄø","0.0","¶Ö"
"2010-08-16","Îý","0.0","¶Ö"
"2010-08-16","îÜ","1.0","¶Ö"
"2010-08-16","î÷","0.0","¹«½ï"
"2010-08-16","²»Ðâ¸Ö","100.0","¶Ö"
"2010-08-12","µç½âÄø","0.0","¶Ö"
"2010-08-12","Îý","0.0","¶Ö"
"2010-08-12","îÜ","0.0","¶Ö"
"2010-08-12","î÷","0.0","¹«½ï"
"2010-08-12","²»Ðâ¸Ö","265.0","¶Ö"
"2010-08-11","µç½âÄø","0.0","¶Ö"
"2010-08-11","Îý","0.0","¶Ö"
"2010-08-11","îÜ","0.0","¶Ö"
"2010-08-11","î÷","0.0","¹«½ï"
"2010-08-11","²»Ðâ¸Ö","5.0","¶Ö"
"2010-08-10","µç½âÄø","0.0","¶Ö"
"2010-08-10","Îý","0.0","¶Ö"
"2010-08-10","îÜ","0.0","¶Ö"
"2010-08-10","î÷","0.0","¹«½ï"
"2010-08-10","²»Ðâ¸Ö","200.0","¶Ö"
"2010-08-09","µç½âÄø","0.0","¶Ö"
"2010-08-09","Îý","0.0","¶Ö"
"2010-08-09","îÜ","0.0","¶Ö"
"2010-08-09","î÷","0.0","¹«½ï"
"2010-08-09","²»Ðâ¸Ö","190.0","¶Ö"
"2010-08-05","µç½âÄø","27.0","¶Ö"
"2010-08-05","Îý","5.0","¶Ö"
"2010-08-05","îÜ","1.0","¶Ö"
"2010-08-05","î÷","0.0","¹«½ï"
"2010-08-05","²»Ðâ¸Ö","170.0","¶Ö"
"2010-08-04","µç½âÄø","24.0","¶Ö"
"2010-08-04","Îý","0.0","¶Ö"
"2010-08-04","îÜ","0.0","¶Ö"
"2010-08-04","î÷","0.0","¹«½ï"
"2010-08-04","²»Ðâ¸Ö","25.0","¶Ö"
"2010-08-03","µç½âÄø","0.0","¶Ö"
"2010-08-03","Îý","0.0","¶Ö"
"2010-08-03","îÜ","0.0","¶Ö"
"2010-08-03","î÷","0.0","¹«½ï"
"2010-08-03","²»Ðâ¸Ö","115.0","¶Ö"
"2010-08-02","µç½âÄø","0.0","¶Ö"
"2010-08-02","Îý","0.0","¶Ö"
"2010-08-02","îÜ","0.0","¶Ö"
"2010-08-02","î÷","0.0","¹«½ï"
"2010-08-02","²»Ðâ¸Ö","1040.0","¶Ö"
"2010-07-29","µç½âÄø","57.0","¶Ö"
"2010-07-29","Îý","0.0","¶Ö"
"2010-07-29","îÜ","0.0","¶Ö"
"2010-07-29","î÷","0.0","¹«½ï"
"2010-07-29","²»Ðâ¸Ö","0.0","¶Ö"
"2010-07-28","µç½âÄø","3.0","¶Ö"
"2010-07-28","Îý","0.0","¶Ö"
"2010-07-28","îÜ","0.0","¶Ö"
"2010-07-28","î÷","0.0","¹«½ï"
"2010-07-28","²»Ðâ¸Ö","0.0","¶Ö"
"2010-07-27","µç½âÄø","99.0","¶Ö"
"2010-07-27","Îý","0.0","¶Ö"
"2010-07-27","îÜ","0.0","¶Ö"
"2010-07-27","î÷","0.0","¹«½ï"
"2010-07-27","²»Ðâ¸Ö","0.0","¶Ö"
"2010-07-26","µç½âÄø","39.0","¶Ö"
"2010-07-26","Îý","0.0","¶Ö"
"2010-07-26","îÜ","0.0","¶Ö"
"2010-07-26","î÷","0.0","¹«½ï"
"2010-07-26","²»Ðâ¸Ö","20.0","¶Ö"
"2010-07-23","µç½âÄø","69.0","¶Ö"
"2010-07-23","Îý","0.0","¶Ö"
"2010-07-23","îÜ","0.0","¶Ö"
"2010-07-23","î÷","0.0","¹«½ï"
"2010-07-23","²»Ðâ¸Ö","20.0","¶Ö"
"2010-07-22","µç½âÄø","0.0","¶Ö"
"2010-07-22","Îý","0.0","¶Ö"
"2010-07-22","îÜ","0.0","¶Ö"
"2010-07-22","î÷","0.0","¹«½ï"
"2010-07-22","²»Ðâ¸Ö","15.0","¶Ö"
"2010-07-21","µç½âÄø","282.0","¶Ö"
"2010-07-21","Îý","0.0","¶Ö"
"2010-07-21","îÜ","0.0","¶Ö"
"2010-07-21","î÷","0.0","¹«½ï"
"2010-07-21","²»Ðâ¸Ö","0.0","¶Ö"
"2010-07-20","µç½âÄø","0.0","¶Ö"
"2010-07-20","Îý","0.0","¶Ö"
"2010-07-20","îÜ","0.0","¶Ö"
"2010-07-20","î÷","0.0","¹«½ï"
"2010-07-20","²»Ðâ¸Ö","135.0","¶Ö"
"2010-07-16","µç½âÄø","0.0","¶Ö"
"2010-07-16","Îý","0.0","¶Ö"
"2010-07-16","îÜ","0.0","¶Ö"
"2010-07-16","î÷","0.0","¹«½ï"
"2010-07-16","²»Ðâ¸Ö","9350.0","¶Ö"
"2010-07-15","µç½âÄø","6.0","¶Ö"
"2010-07-15","Îý","0.0","¶Ö"
"2010-07-15","îÜ","0.0","¶Ö"
"2010-07-15","î÷","0.0","¹«½ï"
"2010-07-15","²»Ðâ¸Ö","0.0","¶Ö"
"2010-07-14","µç½âÄø","12.0","¶Ö"
"2010-07-14","Îý","0.0","¶Ö"
"2010-07-14","îÜ","1.0","¶Ö"
"2010-07-14","î÷","0.0","¹«½ï"
"2010-07-14","²»Ðâ¸Ö","80.0","¶Ö"
"2010-07-13","µç½âÄø","0.0","¶Ö"
"2010-07-13","Îý","0.0","¶Ö"
"2010-07-13","îÜ","0.0","¶Ö"
"2010-07-13","î÷","0.0","¹«½ï"
"2010-07-13","²»Ðâ¸Ö","180.0","¶Ö"
"2010-07-12","µç½âÄø","12.0","¶Ö"
"2010-07-12","Îý","0.0","¶Ö"
"2010-07-12","îÜ","0.0","¶Ö"
"2010-07-12","î÷","0.0","¹«½ï"
"2010-07-12","²»Ðâ¸Ö","15.0","¶Ö"
"2010-07-09","µç½âÄø","12.0","¶Ö"
"2010-07-09","Îý","0.0","¶Ö"
"2010-07-09","îÜ","0.0","¶Ö"
"2010-07-09","î÷","0.0","¹«½ï"
"2010-07-09","²»Ðâ¸Ö","15.0","¶Ö"
"2010-07-08","µç½âÄø","0.0","¶Ö"
"2010-07-08","Îý","0.0","¶Ö"
"2010-07-08","îÜ","0.0","¶Ö"
"2010-07-08","î÷","0.0","¹«½ï"
"2010-07-08","²»Ðâ¸Ö","65.0","¶Ö"
"2010-07-05","µç½âÄø","0.0","¶Ö"
"2010-07-05","Îý","0.0","¶Ö"
"2010-07-05","îÜ","0.0","¶Ö"
"2010-07-05","î÷","0.0","¹«½ï"
"2010-07-05","²»Ðâ¸Ö","85.0","¶Ö"
"2010-07-02","µç½âÄø","0.0","¶Ö"
"2010-07-02","Îý","0.0","¶Ö"
"2010-07-02","îÜ","0.0","¶Ö"
"2010-07-02","î÷","0.0","¹«½ï"
"2010-07-02","²»Ðâ¸Ö","280.0","¶Ö"
"2010-07-01","µç½âÄø","0.0","¶Ö"
"2010-07-01","Îý","0.0","¶Ö"
"2010-07-01","îÜ","0.0","¶Ö"
"2010-07-01","î÷","0.0","¹«½ï"
"2010-07-01","²»Ðâ¸Ö","100.0","¶Ö"
"2010-06-30","µç½âÄø","117.0","¶Ö"
"2010-06-30","Îý","0.0","¶Ö"
"2010-06-30","îÜ","1.0","¶Ö"
"2010-06-30","î÷","0.0","¹«½ï"
"2010-06-30","²»Ðâ¸Ö","15.0","¶Ö"
"2010-06-29","µç½âÄø","3.0","¶Ö"
"2010-06-29","Îý","0.0","¶Ö"
"2010-06-29","îÜ","1.0","¶Ö"
"2010-06-29","î÷","0.0","¹«½ï"
"2010-06-29","²»Ðâ¸Ö","0.0","¶Ö"
"2010-06-28","µç½âÄø","0.0","¶Ö"
"2010-06-28","Îý","0.0","¶Ö"
"2010-06-28","îÜ","0.0","¶Ö"
"2010-06-28","î÷","0.0","¹«½ï"
"2010-06-28","²»Ðâ¸Ö","150.0","¶Ö"
"2010-06-24","µç½âÄø","0.0","¶Ö"
"2010-06-24","Îý","0.0","¶Ö"
"2010-06-24","îÜ","0.0","¶Ö"
"2010-06-24","î÷","0.0","¹«½ï"
"2010-06-24","²»Ðâ¸Ö","40.0","¶Ö"
"2010-06-23","µç½âÄø","42.0","¶Ö"
"2010-06-23","Îý","0.0","¶Ö"
"2010-06-23","îÜ","0.0","¶Ö"
"2010-06-23","î÷","0.0","¹«½ï"
"2010-06-23","²»Ðâ¸Ö","305.0","¶Ö"
"2010-06-22","µç½âÄø","399.0","¶Ö"
"2010-06-22","Îý","16.0","¶Ö"
"2010-06-22","îÜ","10.5","¶Ö"
"2010-06-22","î÷","0.0","¹«½ï"
"2010-06-22","²»Ðâ¸Ö","0.0","¶Ö"
"2010-06-18","µç½âÄø","0.0","¶Ö"
"2010-06-18","Îý","0.0","¶Ö"
"2010-06-18","îÜ","0.0","¶Ö"
"2010-06-18","î÷","0.0","¹«½ï"
"2010-06-18","²»Ðâ¸Ö","5985.0","¶Ö"
"2010-06-17","µç½âÄø","0.0","¶Ö"
"2010-06-17","Îý","0.0","¶Ö"
"2010-06-17","îÜ","0.5","¶Ö"
"2010-06-17","î÷","0.0","¹«½ï"
"2010-06-17","²»Ðâ¸Ö","4210.0","¶Ö"
"2010-06-13","µç½âÄø","0.0","¶Ö"
"2010-06-13","Îý","0.0","¶Ö"
"2010-06-13","îÜ","0.0","¶Ö"
"2010-06-13","î÷","0.0","¹«½ï"
"2010-06-13","²»Ðâ¸Ö","270.0","¶Ö"
"2010-06-12","µç½âÄø","0.0","¶Ö"
"2010-06-12","Îý","0.0","¶Ö"
"2010-06-12","îÜ","0.0","¶Ö"
"2010-06-12","î÷","0.0","¹«½ï"
"2010-06-12","²»Ðâ¸Ö","5.0","¶Ö"
"2010-06-11","µç½âÄø","0.0","¶Ö"
"2010-06-11","Îý","0.0","¶Ö"
"2010-06-11","îÜ","0.0","¶Ö"
"2010-06-11","î÷","0.0","¹«½ï"
"2010-06-11","²»Ðâ¸Ö","785.0","¶Ö"
"2010-06-10","µç½âÄø","0.0","¶Ö"
"2010-06-10","Îý","0.0","¶Ö"
"2010-06-10","îÜ","0.0","¶Ö"
"2010-06-10","î÷","0.0","¹«½ï"
"2010-06-10","²»Ðâ¸Ö","55.0","¶Ö"
"2010-06-09","µç½âÄø","0.0","¶Ö"
"2010-06-09","Îý","0.0","¶Ö"
"2010-06-09","îÜ","0.0","¶Ö"
"2010-06-09","î÷","0.0","¹«½ï"
"2010-06-09","²»Ðâ¸Ö","75.0","¶Ö"
"2010-06-08","µç½âÄø","0.0","¶Ö"
"2010-06-08","Îý","0.0","¶Ö"
"2010-06-08","îÜ","0.0","¶Ö"
"2010-06-08","î÷","0.0","¹«½ï"
"2010-06-08","²»Ðâ¸Ö","70.0","¶Ö"
"2010-06-07","µç½âÄø","0.0","¶Ö"
"2010-06-07","Îý","0.0","¶Ö"
"2010-06-07","îÜ","0.0","¶Ö"
"2010-06-07","î÷","0.0","¹«½ï"
"2010-06-07","²»Ðâ¸Ö","190.0","¶Ö"
"2010-06-04","µç½âÄø","0.0","¶Ö"
"2010-06-04","Îý","0.0","¶Ö"
"2010-06-04","îÜ","0.0","¶Ö"
"2010-06-04","î÷","0.0","¹«½ï"
"2010-06-04","²»Ðâ¸Ö","30.0","¶Ö"
"2010-06-02","µç½âÄø","0.0","¶Ö"
"2010-06-02","Îý","0.0","¶Ö"
"2010-06-02","îÜ","0.25","¶Ö"
"2010-06-02","î÷","0.0","¹«½ï"
"2010-06-02","²»Ðâ¸Ö","20.0","¶Ö"
"2010-06-01","µç½âÄø","0.0","¶Ö"
"2010-06-01","Îý","0.0","¶Ö"
"2010-06-01","îÜ","0.0","¶Ö"
"2010-06-01","î÷","0.0","¹«½ï"
"2010-06-01","²»Ðâ¸Ö","70.0","¶Ö"
"2010-05-27","µç½âÄø","0.0","¶Ö"
"2010-05-27","Îý","0.0","¶Ö"
"2010-05-27","îÜ","0.0","¶Ö"
"2010-05-27","î÷","0.0","¹«½ï"
"2010-05-27","²»Ðâ¸Ö","25.0","¶Ö"
"2010-05-26","µç½âÄø","0.0","¶Ö"
"2010-05-26","Îý","0.0","¶Ö"
"2010-05-26","îÜ","0.25","¶Ö"
"2010-05-26","î÷","0.0","¹«½ï"
"2010-05-26","²»Ðâ¸Ö","130.0","¶Ö"
"2010-05-25","µç½âÄø","0.0","¶Ö"
"2010-05-25","Îý","0.0","¶Ö"
"2010-05-25","îÜ","0.0","¶Ö"
"2010-05-25","î÷","0.0","¹«½ï"
"2010-05-25","²»Ðâ¸Ö","130.0","¶Ö"
"2010-05-24","µç½âÄø","0.0","¶Ö"
"2010-05-24","Îý","0.0","¶Ö"
"2010-05-24","îÜ","0.0","¶Ö"
"2010-05-24","î÷","0.0","¹«½ï"
"2010-05-24","²»Ðâ¸Ö","105.0","¶Ö"
"2010-05-21","µç½âÄø","0.0","¶Ö"
"2010-05-21","Îý","0.0","¶Ö"
"2010-05-21","îÜ","0.0","¶Ö"
"2010-05-21","î÷","0.0","¹«½ï"
"2010-05-21","²»Ðâ¸Ö","200.0","¶Ö"
"2010-05-20","µç½âÄø","666.0","¶Ö"
"2010-05-20","Îý","0.0","¶Ö"
"2010-05-20","îÜ","0.0","¶Ö"
"2010-05-20","î÷","0.0","¹«½ï"
"2010-05-20","²»Ðâ¸Ö","0.0","¶Ö"
"2010-05-19","µç½âÄø","0.0","¶Ö"
"2010-05-19","Îý","0.0","¶Ö"
"2010-05-19","îÜ","0.0","¶Ö"
"2010-05-19","î÷","0.0","¹«½ï"
"2010-05-19","²»Ðâ¸Ö","125.0","¶Ö"
"2010-05-18","µç½âÄø","0.0","¶Ö"
"2010-05-18","Îý","0.0","¶Ö"
"2010-05-18","îÜ","0.0","¶Ö"
"2010-05-18","î÷","0.0","¹«½ï"
"2010-05-18","²»Ðâ¸Ö","50.0","¶Ö"
"2010-05-17","µç½âÄø","0.0","¶Ö"
"2010-05-17","Îý","0.0","¶Ö"
"2010-05-17","îÜ","0.0","¶Ö"
"2010-05-17","î÷","0.0","¹«½ï"
"2010-05-17","²»Ðâ¸Ö","160.0","¶Ö"
"2010-05-14","µç½âÄø","0.0","¶Ö"
"2010-05-14","Îý","0.0","¶Ö"
"2010-05-14","îÜ","0.0","¶Ö"
"2010-05-14","î÷","0.0","¹«½ï"
"2010-05-14","²»Ðâ¸Ö","120.0","¶Ö"
"2010-05-13","µç½âÄø","0.0","¶Ö"
"2010-05-13","Îý","0.0","¶Ö"
"2010-05-13","îÜ","0.0","¶Ö"
"2010-05-13","î÷","0.0","¹«½ï"
"2010-05-13","²»Ðâ¸Ö","2845.0","¶Ö"
"2010-05-12","µç½âÄø","0.0","¶Ö"
"2010-05-12","Îý","0.0","¶Ö"
"2010-05-12","îÜ","0.0","¶Ö"
"2010-05-12","î÷","0.0","¹«½ï"
"2010-05-12","²»Ðâ¸Ö","1525.0","¶Ö"
"2010-05-11","µç½âÄø","0.0","¶Ö"
"2010-05-11","Îý","0.0","¶Ö"
"2010-05-11","îÜ","1.5","¶Ö"
"2010-05-11","î÷","0.0","¹«½ï"
"2010-05-11","²»Ðâ¸Ö","120.0","¶Ö"
"2010-05-10","µç½âÄø","0.0","¶Ö"
"2010-05-10","Îý","0.0","¶Ö"
"2010-05-10","îÜ","2.0","¶Ö"
"2010-05-10","î÷","0.0","¹«½ï"
"2010-05-10","²»Ðâ¸Ö","360.0","¶Ö"
"2010-05-07","µç½âÄø","0.0","¶Ö"
"2010-05-07","Îý","0.0","¶Ö"
"2010-05-07","îÜ","0.0","¶Ö"
"2010-05-07","î÷","0.0","¹«½ï"
"2010-05-07","²»Ðâ¸Ö","80.0","¶Ö"
"2010-05-06","µç½âÄø","36.0","¶Ö"
"2010-05-06","Îý","0.0","¶Ö"
"2010-05-06","îÜ","0.0","¶Ö"
"2010-05-06","î÷","0.0","¹«½ï"
"2010-05-06","²»Ðâ¸Ö","1125.0","¶Ö"
"2010-05-05","µç½âÄø","6.0","¶Ö"
"2010-05-05","Îý","0.0","¶Ö"
"2010-05-05","îÜ","0.0","¶Ö"
"2010-05-05","î÷","0.0","¹«½ï"
"2010-05-05","²»Ðâ¸Ö","100.0","¶Ö"
"2010-05-04","µç½âÄø","0.0","¶Ö"
"2010-05-04","Îý","0.0","¶Ö"
"2010-05-04","îÜ","0.0","¶Ö"
"2010-05-04","î÷","0.0","¹«½ï"
"2010-05-04","²»Ðâ¸Ö","870.0","¶Ö"
"2010-04-30","µç½âÄø","28.5","¶Ö"
"2010-04-30","Îý","0.0","¶Ö"
"2010-04-30","îÜ","0.0","¶Ö"
"2010-04-30","î÷","0.0","¹«½ï"
"2010-04-30","²»Ðâ¸Ö","0.0","¶Ö"
"2010-04-29","µç½âÄø","0.0","¶Ö"
"2010-04-29","Îý","0.0","¶Ö"
"2010-04-29","îÜ","0.5","¶Ö"
"2010-04-29","î÷","0.0","¹«½ï"
"2010-04-29","²»Ðâ¸Ö","30.0","¶Ö"
"2010-04-28","µç½âÄø","78.0","¶Ö"
"2010-04-28","Îý","0.0","¶Ö"
"2010-04-28","îÜ","0.0","¶Ö"
"2010-04-28","î÷","0.0","¹«½ï"
"2010-04-28","²»Ðâ¸Ö","770.0","¶Ö"
"2010-04-27","µç½âÄø","36.0","¶Ö"
"2010-04-27","Îý","0.0","¶Ö"
"2010-04-27","îÜ","0.0","¶Ö"
"2010-04-27","î÷","0.0","¹«½ï"
"2010-04-27","²»Ðâ¸Ö","0.0","¶Ö"
